Product URL,Href Link,Product Name,Product Price,Product Rating,Product Review,Description,Manufacturer,Product Description,ASIN
https://www.amazon.in/FUR-JADEN-Anti-Theft-Backpack-Professionals/dp/B0C28QQMFJ/ref=sr_1_177_sspa?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-177-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1,/sspa/click?ie=UTF8&spc=MTozMDM4OTE2MDUyODE1OTg6MTY5MjY4NjM1NzpzcF9hdGZfbmV4dDoyMDE1Mzk2MjQyMTQ5ODo6MDo6&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dbags%26qid%3D1692686357%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99,Warranty: 1 Year Manufacturer Warranty Against Defects. Product Dimensions: 48 cm (H) x 30 cm (W) x 15 cm (D). Storage Volume: 22L.,"‎Fur Jaden, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002","Stay organized all day with Fur Jaden's durable and lightweight pro series backpack. This smart tech laptop backpack is a stylish and functional accessory for men and women. It adds admiration to an appealing and daring personality with remarkable aesthetics and functionality. It comes with a utility pocket in the main compartment which helps keep smaller accessories and belongings in place. Fur Jaden's Pro Series functional backpacks are apt for professionals looking to stay connected to their devices all day long as it features a smart in-built USB Type-A and USB Type-C charging port station which also supports reversible charging. This smart backpack also features an anti-theft pocket on the back to protect your gadgets and belongings from being stolen while you travel, now keep your belongings safe with style. The backpack features a 180 Degree openable padded gadget compartment that you may use to store your laptop and tablets safely. Weighing about 900 grams, this backpack is lightweight and easy to carry all day long. This tech backpack from Fur Jaden is able to house laptops of up to 15.6 inches and has several pockets to place mobile phones, pens, power banks, etc. Made from premium & durable quality PU, Fur Jaden Pro Series backpacks are sturdy and reliable. Flaunt this uniquely designed handcrafted Fur Jaden bag with style as it helps elevate your style quotient. This backpack is suitable for working professionals and uber cool college students . The straps are designed to distribute weight equally on each shoulder preventing any sort of discomfort. This stylish laptop backpack comes with a convenient grab handle which not only adds convenience but also helps grab a lot of attention.",‎B0C28QQMFJ
https://www.amazon.in/Anansha-Executive-Waterproof-Backpack-Students/dp/B09VDTK5BB/ref=sr_1_178_sspa?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-178-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1,/sspa/click?ie=UTF8&spc=MTozMDM4OTE2MDUyODE1OTg6MTY5MjY4NjM1NzpzcF9hdGZfbmV4dDozMDAwMjk2Nzc2NjczMzI6OjA6Og&url=%2FAnansha-Executive-Waterproof-Backpack-Students%2Fdp%2FB09VDTK5BB%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dbags%26qid%3D1692686357%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Anansha Executive Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students,859,5.0 out of 5 stars,1,Waterproof and Durable: The Anansha Executive office bag for men and women is crafted with a special fabric lining that makes it lightweight yet durable to support more weight. The waterproof exterior helps to protect the inside contents from bad weather whenever you carry them to go out.,‎Meean Enterprises,"Traveling to the office or college requires a lot of things to be carried besides laptops. The Anansha Executive casual waterproof laptop bag/backpack for men women boys girls/office school college teens and students,",‎B09VDTK5BB
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpacks/dp/B0BJ75WR71/ref=sr_1_179?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-179,/Skybags-Unisex-Adjustable-Polyester-Backpacks/dp/B0BJ75WR71/ref=sr_1_179?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-179,Skybags Chase 32L Unisex Adjustable Strap Polyester Red Backpacks,"1,154",4.2 out of 5 stars,100,multilevel organizer with key chain holder,‎Meean Enterprises,No Description,‎B09VDTK5BB
https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_180?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-180,/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_180?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-180,"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop Office Travel Bag for Men and Women Gifts, Dark Grey","1,999",4.4 out of 5 stars,3500,"[Multi-Level Organizer]-- The backpack has a front zipper pocket for the ID card, Sanitizer,masks, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. 2 Year Warranty aganist manufacturing defects caused by workmanship. 2 year warranty DOES NOT cover natural wear or tear and damage due to mishandling.",‎Meean Enterprises,No Description,‎B09VDTK5BB
https://www.amazon.in/Lenovo-Backpack-water-repellent-resistant-materials/dp/B09HXYJB7B/ref=sr_1_181?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-181,/Lenovo-Backpack-water-repellent-resistant-materials/dp/B09HXYJB7B/ref=sr_1_181?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-181,"Lenovo Laptop Backpack for 15.6"" Made water-repellent and tear resistant materials for men and women .","1,400",4.1 out of 5 stars,211,"[Multi-Level Organizer]-- The backpack has a front zipper pocket for the ID card, Sanitizer,masks, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. 2 Year Warranty aganist manufacturing defects caused by workmanship. 2 year warranty DOES NOT cover natural wear or tear and damage due to mishandling.",‎Meean Enterprises,No Description,‎B09VDTK5BB
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_182?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-182,/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_182?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-182,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women (Navy-Tan),979,4.4 out of 5 stars,6581,"[Multi-Level Organizer]-- The backpack has a front zipper pocket for the ID card, Sanitizer,masks, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. 2 Year Warranty aganist manufacturing defects caused by workmanship. 2 year warranty DOES NOT cover natural wear or tear and damage due to mishandling.",‎Meean Enterprises,No Description,‎B09VDTK5BB
https://www.amazon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_183?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-183,/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_183?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-183,"AirCase Office Sling Messenger Bag fits Upto 15.6"" Laptop/MacBook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel","1,499",3.5 out of 5 stars,750,"[Multi-Level Organizer]-- The backpack has a front zipper pocket for the ID card, Sanitizer,masks, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. 2 Year Warranty aganist manufacturing defects caused by workmanship. 2 year warranty DOES NOT cover natural wear or tear and damage due to mishandling.",‎Meean Enterprises,No Description,‎B09VDTK5BB
https://www.amazon.in/Girls-1523-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9YVKT1/ref=sr_1_184?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-184,/Girls-1523-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9YVKT1/ref=sr_1_184?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-184,BEAUTY GIRLS BY HOTSHOT 1523 |School Bag|Tuition Bag|College Backpack|ForGirls&Women|32L Waterproof School Bag,799,4.3 out of 5 stars,839,"[Multi-Level Organizer]-- The backpack has a front zipper pocket for the ID card, Sanitizer,masks, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. 2 Year Warranty aganist manufacturing defects caused by workmanship. 2 year warranty DOES NOT cover natural wear or tear and damage due to mishandling.",‎Meean Enterprises,No Description,‎B09VDTK5BB
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_185?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-185,/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_185?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-185,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099",4.1 out of 5 stars,7018,"[Multi-Level Organizer]-- The backpack has a front zipper pocket for the ID card, Sanitizer,masks, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. 2 Year Warranty aganist manufacturing defects caused by workmanship. 2 year warranty DOES NOT cover natural wear or tear and damage due to mishandling.",‎Meean Enterprises,No Description,‎B09VDTK5BB
https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG/ref=sr_1_186?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-186,/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG/ref=sr_1_186?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-186,HARISSONS Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women 24 Ltrs with 2 Front Zippered Pockets & Spacious Large Compartments | External USB Gate for easy Charging,"1,504",4.1 out of 5 stars,273,"[Multi-Level Organizer]-- The backpack has a front zipper pocket for the ID card, Sanitizer,masks, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. 2 Year Warranty aganist manufacturing defects caused by workmanship. 2 year warranty DOES NOT cover natural wear or tear and damage due to mishandling.",‎Meean Enterprises,No Description,‎B09VDTK5BB
https://www.amazon.in/Anansha-Premium-Waterproof-Backpack-Students/dp/B09VDVZJV6/ref=sr_1_187_sspa?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-187-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,/sspa/click?ie=UTF8&spc=MTozMDM4OTE2MDUyODE1OTg6MTY5MjY4NjM1NzpzcF9tdGY6MzAwMDI5Njc3NjY3MjMyOjowOjo&url=%2FAnansha-Premium-Waterproof-Backpack-Students%2Fdp%2FB09VDVZJV6%2Fref%3Dsr_1_187_sspa%3Fkeywords%3Dbags%26qid%3D1692686357%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Anansha Premium Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students,979,FREE delivery Sun 27 Aug ,273,"Organized for Travel: This laptop backpack includes a strong and ergonomic handle on top for convenient carrying. It makes it easy to use as a travel bag and organizes clothing, headphones, chargers, toiletries, and other personal items.",‎Meean Enterprises,"The Anansha Premium Casual Waterproof Laptop Bag/Backpack for Men, Women, Boys Girls/Office School College Teenagers and Students, Dark Brown is perfect for work-life balance.",‎B09VDVZJV6
https://www.amazon.in/Anansha-Waterproof-Backpack-College-Students/dp/B0B2F2663Q/ref=sr_1_188_sspa?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-188-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,/sspa/click?ie=UTF8&spc=MTozMDM4OTE2MDUyODE1OTg6MTY5MjY4NjM1NzpzcF9tdGY6MzAwMDI5NjkxNzc3MjMyOjowOjo&url=%2FAnansha-Waterproof-Backpack-College-Students%2Fdp%2FB0B2F2663Q%2Fref%3Dsr_1_188_sspa%3Fkeywords%3Dbags%26qid%3D1692686357%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Anansha Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls Office School College Teens & Students- Blue,859,FREE delivery Sun 27 Aug ,273,"OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles",‎Meean Enterprises,"Made with strong polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women.",‎B0B2F2663Q
https://www.amazon.in/Skybags-Unisex-Black-Jacqard-Laptop/dp/B09ZV81F6M/ref=sr_1_189?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-189,/Skybags-Unisex-Black-Jacqard-Laptop/dp/B09ZV81F6M/ref=sr_1_189?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-189,Skybags Unisex Black Jacqard 34L Laptop Bags,"1,127",3.9 out of 5 stars,55,"OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles",‎Meean Enterprises,No Description,‎B0B2F2663Q
https://www.amazon.in/Comfabie-Backpack-Multipurpose-Handbags-Shoulder/dp/B0BNQJM7Q9/ref=sr_1_190?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-190,/Comfabie-Backpack-Multipurpose-Handbags-Shoulder/dp/B0BNQJM7Q9/ref=sr_1_190?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-190,Comfabie Large Size Fashion Backpack Purses Multipurpose Design Handbags & Shoulder Bag Pu Leather Travel Bag Vegan Leather Travel Casual Collage Backpack With Shoulder Printed Strap,988,3.8 out of 5 stars,342,"OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles",‎Meean Enterprises,No Description,‎B0B2F2663Q
https://www.amazon.in/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG/ref=sr_1_191?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-191,/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG/ref=sr_1_191?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-191,"Zebronics Techshield A1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",634,5.0 out of 5 stars,4,"OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles",‎Meean Enterprises,No Description,‎B0B2F2663Q
https://www.amazon.in/Hyper-Adam-Rucksack-Backpack-Trekking/dp/B07PJCH3VZ/ref=sr_1_192?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-192,/Hyper-Adam-Rucksack-Backpack-Trekking/dp/B07PJCH3VZ/ref=sr_1_192?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-192,Hyper Adam 65 LTR Rucksack Travel Backpack for Outdoor Sport Hiking Trekking Bag Camping Rucksack,"1,091",4.2 out of 5 stars,4222,"OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles",‎Meean Enterprises,No Description,‎B0B2F2663Q
https://www.amazon.in/Wildcraft-Music-Backpack-Blue-11954/dp/B07N2PDVX4/ref=sr_1_193?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-193,/Wildcraft-Music-Backpack-Blue-11954/dp/B07N2PDVX4/ref=sr_1_193?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-193,Wildcraft 31 Ltrs 18.50 inchs Backpack (11954 Blue_Blue),"1,198",4.3 out of 5 stars,369,Water Resistance Level: Water Resistant; Special Features: Back Padding <br>,‎Meean Enterprises,No Description,‎B0B2F2663Q
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_194?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-194,/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_194?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-194,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),819,4.2 out of 5 stars,1738,Water Resistance Level: Water Resistant; Special Features: Back Padding <br>,‎Meean Enterprises,No Description,‎B0B2F2663Q
https://www.amazon.in/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M/ref=sr_1_195?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-195,/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M/ref=sr_1_195?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-195,"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All)",778,3.8 out of 5 stars,1138,Water Resistance Level: Water Resistant; Special Features: Back Padding <br>,‎Meean Enterprises,No Description,‎B0B2F2663Q
https://www.amazon.in/Safari-Duffle-Travel-Luggage-Trolley/dp/B097JJXL9K/ref=sr_1_196?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-196,/Safari-Duffle-Travel-Luggage-Trolley/dp/B097JJXL9K/ref=sr_1_196?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-196,Safari Arc Polyester 55 Cms 2 Wheel Travel Duffel Bag (Red),"1,309",3.8 out of 5 stars,399,Water Resistance Level: Water Resistant; Special Features: Back Padding <br>,‎Meean Enterprises,No Description,‎B0B2F2663Q
https://www.amazon.in/Anansha-Waterproof-Backpack-College-Students/dp/B09VDVBVYC/ref=sr_1_197_sspa?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-197-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,/sspa/click?ie=UTF8&spc=MTozMDM4OTE2MDUyODE1OTg6MTY5MjY4NjM1NzpzcF9idGY6MzAwMDI5Njc3NjY3MTMyOjowOjo&url=%2FAnansha-Waterproof-Backpack-College-Students%2Fdp%2FB09VDVBVYC%2Fref%3Dsr_1_197_sspa%3Fkeywords%3Dbags%26qid%3D1692686357%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Anansha 2- in 1 Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students,979,FREE delivery Sun 27 Aug ,399,"Uncompromised Quality Standards: With its high-quality stitching and Bartacks on every pressure point, this brown laptop sling bag offers extra durability. The padded laptop compartment, high-quality zipper, large internal compartment, sturdy handle, adjustable shoulder strap, and zippered front pocket adds more credit to this wonderful office laptop bag for men and women.",‎Meean Enterprises,"More stylish and functional, the Anansha 2-in 1 Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teenagers and Students, Dark Brown combines the convenience of the shoulder-strapped laptop backpack and sling laptop bag.",‎B09VDVBVYC
https://www.amazon.in/Safari-Overnighter-Resistant-Polyester-Travelling/dp/B097JK3X9D/ref=sr_1_198_sspa?keywords=bags&qid=1692686357&sprefix=ba%2Caps%2C283&sr=8-198-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,/sspa/click?ie=UTF8&spc=MTozMDM4OTE2MDUyODE1OTg6MTY5MjY4NjM1NzpzcF9idGY6MjAwNjE2MDkyNTQzOTg6OjA6Og&url=%2FSafari-Overnighter-Resistant-Polyester-Travelling%2Fdp%2FB097JK3X9D%2Fref%3Dsr_1_198_sspa%3Fkeywords%3Dbags%26qid%3D1692686357%26sprefix%3Dba%252Caps%252C283%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Safari Crew Overnighter Backpack, 40 Ltr Water Resistant Travel Laptop Bag, Black Polyester Backpack for Men and Women, Spacious Shoulder Bag for Travelling and Camping","1,709",4.3 out of 5 stars,260,"Large backpack, overnighter, large laptop backpack, weekend bag, backpack for short travel, all in one backpack","‎Safari, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838","Crew is yet another trendy offering from Safari's overnighter laptop backpack ranges. With a unique offering of luggage-like opening (or book opening), this bag is perfect to meet ALL your travel needs - Work or Adventure Leisure. Made out of water-resistant fabric & front panel design, it serves a highly elegant look. On the inside, cross packing straps are provided to help organise your packing. With a 17"" laptop compatibility compartment and an additional tablet section, Crew has a total capacity of 40 liters, provided with compression straps and breathable back mesh that prevents the back of the backpack from overheating. Go ahead and add one of Safari's exclusive Overnighter backpacks to your travel collection, whether it be for a short business trip or a weekend getaway!",‎B097JK3X9D
https://www.amazon.in/Anansha-Waterproof-Backpack-College-Students-Grey/dp/B09VDV92FY/ref=sr_1_193_sspa?keywords=bags&qid=1692686462&sprefix=ba%2Caps%2C283&sr=8-193-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1,/sspa/click?ie=UTF8&spc=MToyNDQ0MTk3OTUxODg4NTk4OjE2OTI2ODY0NjI6c3BfYXRmX25leHQ6MzAwMDI5Njc3NjY3MDMyOjowOjo&url=%2FAnansha-Waterproof-Backpack-College-Students-Grey%2Fdp%2FB09VDV92FY%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Dbags%26qid%3D1692686462%26sprefix%3Dba%252Caps%252C283%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Anansha Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students,679,5.0 out of 5 stars,2,"Durable and Sturdy: This waterproof black backpack draws its strength from the sturdy polyester fabric and the heavy zippers that make it one of the most reliable carry-on backpacks. With a durable exterior that is further supported by tough stitching and bartacks on every pressure point, this laptop bag for boys and girls is ideal for off-road adventures or light hikes.",‎Meean Enterprises,The Anansha casual waterproof laptop bag/backpack for men women boys girls/office school college teens and students offers a versatile option for carrying your laptops or books to the office or school.,‎B09VDV92FY
